tag,model,num_pages,Accuracy,Precision,Recall,F1-score
padl700_pin0p02_pout0p02_L0_G0,DF,95,0.8042305263157894,0.823562105263158,0.8044357894736842,0.8007484210526314
padl700_pin0p02_pout0p02_L0_G0,TikTok,95,0.8021357894736845,0.8191915789473684,0.8023136842105262,0.7987926315789475
padl700_pin0p02_pout0p02_L0_G0,VarCNN,95,0.7308473684210527,0.7548589473684209,0.7309957894736843,0.722371578947368
padl700_pin0p02_pout0p02_L0_G0,RF,95,0.6922231578947369,0.7432926315789471,0.6925094736842103,0.6701189473684214
