tag,model,num_pages,Accuracy,Precision,Recall,F1-score
padl1_pin0p015_pout0p015_L0_G0,DF,95,0.7754642105263158,0.7937368421052635,0.775661052631579,0.7693915789473683
padl1_pin0p015_pout0p015_L0_G0,TikTok,95,0.7187768421052633,0.6945715789473684,0.7185884210526317,0.6847073684210525
padl1_pin0p015_pout0p015_L0_G0,VarCNN,95,0.754896842105263,0.7796284210526321,0.7552094736842101,0.7493389473684207
padl1_pin0p015_pout0p015_L0_G0,RF,95,0.640238947368421,0.5804199999999998,0.6404431578947368,0.5643778947368422
