tag,model,num_pages,Accuracy,Precision,Recall,F1-score
padl200_pin0p01_pout0p01_L0_G0,DF,95,0.7348757894736846,0.7681115789473686,0.7351347368421053,0.7266147368421053
padl200_pin0p01_pout0p01_L0_G0,TikTok,95,0.6949694736842105,0.6801452631578948,0.6949810526315788,0.6635368421052632
padl200_pin0p01_pout0p01_L0_G0,VarCNN,95,0.690002105263158,0.7321168421052627,0.6903042105263156,0.6754210526315787
padl200_pin0p01_pout0p01_L0_G0,RF,95,0.6798736842105263,0.7040357894736845,0.6802284210526316,0.6517694736842106
