tag,model,num_pages,Accuracy,Precision,Recall,F1-score
padl800_pin0p005_pout0p005_L0_G0,DF,95,0.6077252631578945,0.7252926315789475,0.6083273684210527,0.5387947368421052
padl800_pin0p005_pout0p005_L0_G0,TikTok,95,0.6057526315789473,0.7136178947368421,0.6061705263157895,0.5406863157894736
padl800_pin0p005_pout0p005_L0_G0,VarCNN,95,0.6078915789473684,0.7142663157894739,0.6084884210526316,0.5461442105263159
padl800_pin0p005_pout0p005_L0_G0,RF,95,0.5216115789473683,0.6266852631578945,0.5224136842105263,0.37979894736842096
