tag,model,num_pages,Accuracy,Precision,Recall,F1-score
padl1_pin0p01_pout0p01_L0_G0,DF,95,0.7333873684210527,0.7656242105263157,0.733656842105263,0.7252915789473684
padl1_pin0p01_pout0p01_L0_G0,TikTok,95,0.6707484210526317,0.6356284210526315,0.6705273684210529,0.6280336842105262
padl1_pin0p01_pout0p01_L0_G0,VarCNN,95,0.7212273684210524,0.7505494736842107,0.7215863157894734,0.713643157894737
padl1_pin0p01_pout0p01_L0_G0,RF,95,0.6621905263157892,0.6524947368421049,0.662456842105263,0.6176757894736842
