tag,model,num_pages,Accuracy,Precision,Recall,F1-score
padl700_pin0p015_pout0p015_L0_G0,DF,95,0.7835936842105264,0.8062073684210529,0.7838284210526315,0.7791684210526316
padl700_pin0p015_pout0p015_L0_G0,TikTok,95,0.7818136842105264,0.8025736842105264,0.7820210526315791,0.7776000000000002
padl700_pin0p015_pout0p015_L0_G0,VarCNN,95,0.7367189473684206,0.7602736842105261,0.7369157894736843,0.7300494736842104
padl700_pin0p015_pout0p015_L0_G0,RF,95,0.6590410526315787,0.6982999999999998,0.6592073684210528,0.6269936842105265
