tag,model,num_pages,Accuracy,Precision,Recall,F1-score,TPR,FPR
K4_deltat0p01_N1,DF,95,0.5550115789473682,0.5962831578947368,0.5549536842105264,0.5110115789473685,0.5214115789473686,0.4114957894736843
K4_deltat0p01_N1,TikTok,95,0.5483915789473682,0.5897505263157891,0.548363157894737,0.49606526315789456,0.5104684210526317,0.4137484210526317
K4_deltat0p01_N1,VarCNN,95,0.5503147368421051,0.568041052631579,0.5502947368421051,0.5249336842105264,0.5354421052631578,0.4348589473684211
K4_deltat0p01_N1,RF,95,0.5524084210526314,0.5773778947368421,0.5523842105263158,0.5167568421052633,0.5225831578947369,0.417835789473684
