tag,model,num_pages,Accuracy,Precision,Recall,F1-score
legacyPadl100_pin0p02_pout0p06_L1_G1,DF,95,0.632662105263158,0.5216473684210525,0.6322210526315788,0.5435663157894737
legacyPadl100_pin0p02_pout0p06_L1_G1,TikTok,95,0.7563042105263155,0.751918947368421,0.7563589473684212,0.733916842105263
legacyPadl100_pin0p02_pout0p06_L1_G1,VarCNN,95,0.728578947368421,0.7566231578947367,0.7290484210526317,0.704001052631579
legacyPadl100_pin0p02_pout0p06_L1_G1,RF,95,0.7676789473684209,0.8018284210526314,0.7680347368421051,0.7523515789473686
