tag,model,num_pages,Accuracy,Precision,Recall,F1-score
padl700_pin0p005_pout0p005_L0_G0,DF,95,0.606715789473684,0.7218452631578949,0.6072894736842104,0.5404505263157895
padl700_pin0p005_pout0p005_L0_G0,TikTok,95,0.6051305263157895,0.7157684210526315,0.6056263157894736,0.5387168421052633
padl700_pin0p005_pout0p005_L0_G0,VarCNN,95,0.6067610526315788,0.7146915789473685,0.6074010526315787,0.5437968421052628
padl700_pin0p005_pout0p005_L0_G0,RF,95,0.5255505263157895,0.6303705263157895,0.5263252631578945,0.38655894736842117
