tag,model,num_pages,Accuracy,Precision,Recall,F1-score
padl100_pin0p005_pout0p005_L0_G0,DF,95,0.6070494736842104,0.712037894736842,0.6075347368421052,0.5398621052631579
padl100_pin0p005_pout0p005_L0_G0,TikTok,95,0.5949084210526316,0.6514368421052631,0.595096842105263,0.5160347368421053
padl100_pin0p005_pout0p005_L0_G0,VarCNN,95,0.6033157894736841,0.7103494736842105,0.6038810526315789,0.5407715789473684
padl100_pin0p005_pout0p005_L0_G0,RF,95,0.5918126315789474,0.6975789473684207,0.5924189473684208,0.512898947368421
