tag,model,num_pages,Accuracy,Precision,Recall,F1-score
padl800_pin0p015_pout0p015_L0_G0,DF,95,0.7829673684210526,0.8051589473684211,0.7831842105263159,0.7785178947368421
padl800_pin0p015_pout0p015_L0_G0,TikTok,95,0.7815031578947369,0.802255789473684,0.7816915789473685,0.7772073684210524
padl800_pin0p015_pout0p015_L0_G0,VarCNN,95,0.7459168421052634,0.7720200000000002,0.7461989473684214,0.7394031578947369
padl800_pin0p015_pout0p015_L0_G0,RF,95,0.6572947368421053,0.703298947368421,0.6575189473684213,0.6299326315789474
