tag,model,num_pages,Accuracy,Precision,Recall,F1-score
padl100_pin0p02_pout0p02_L0_G0,DF,95,0.8021842105263156,0.8201663157894739,0.8023905263157894,0.7989778947368421
padl100_pin0p02_pout0p02_L0_G0,TikTok,95,0.7549642105263163,0.73714,0.7548442105263159,0.7289926315789473
padl100_pin0p02_pout0p02_L0_G0,VarCNN,95,0.7275252631578948,0.7470063157894736,0.7277642105263161,0.7079705263157895
padl100_pin0p02_pout0p02_L0_G0,RF,95,0.6467021052631577,0.5850915789473684,0.6468926315789472,0.5698031578947368
